feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,target
56.7,46.8,1014.5,9.1,6.4,15.0,78.1,48.9,1
50.2,41.7,1023.4,9.4,11.2,17.9,54.0,46.0,1
45.3,31.0,1030.4,17.3,4.0,10.9,62.1,32.0,0
52.9,38.7,1019.5,18.2,2.2,5.8,75.0,37.9,0
58.2,42.4,1020.2,19.9,1.8,8.0,72.0,43.0,0
63.1,45.9,1017.1,19.9,5.6,14.0,84.9,50.0,0
67.7,56.6,1013.2,12.9,5.8,14.0,78.1,62.1,1
54.3,49.3,1025.1,7.9,6.6,15.9,63.0,48.9,0
52.4,49.3,1022.2,4.3,2.0,8.0,55.0,51.1,1
52.9,39.9,1019.0,17.7,9.3,18.8,57.9,48.0,1
47.0,29.3,1026.3,20.1,4.4,14.0,64.0,33.1,0
56.0,34.0,1017.3,20.7,3.3,9.9,73.9,43.0,0
62.4,38.6,1017.6,19.9,1.9,5.8,75.0,48.0,0
58.6,40.1,1021.7,17.9,5.0,11.8,66.0,52.0,0
53.4,32.7,1025.7,19.9,2.7,14.0,69.1,39.9,0
54.8,34.8,1025.6,17.2,7.7,12.8,64.0,44.1,0
53.7,35.0,1025.2,18.4,11.7,19.8,72.0,43.0,0
62.7,47.8,1024.0,14.0,9.3,15.9,75.0,51.1,0
59.8,52.2,1027.0,7.8,2.3,8.0,72.0,51.1,0
62.1,55.6,1022.3,10.6,3.4,8.0,73.0,55.0,0
61.7,45.8,1024.6,10.7,4.1,12.8,69.1,55.9,0
60.2,37.0,1026.8,16.4,2.0,5.8,72.0,48.9,0
61.0,52.4,1017.9,9.9,4.6,11.8,71.1,55.0,0
63.5,55.3,1009.6,10.4,7.8,11.8,69.1,59.0,1
60.6,55.8,1005.6,7.7,5.4,9.9,66.9,55.9,1
57.8,55.7,1014.6,3.6,3.2,10.9,66.0,50.0,1
62.5,57.2,1010.2,15.0,7.2,14.0,64.9,57.0,1
55.0,50.2,1011.3,11.7,3.5,9.9,68.0,45.0,1
50.4,42.0,1019.3,16.8,7.1,14.0,60.1,44.1,0
46.3,38.1,1021.3,13.5,8.5,11.8,53.1,41.0,1
39.4,31.1,1017.2,13.4,5.7,12.8,48.0,33.1,0
38.2,29.7,1015.5,11.1,6.7,12.8,43.0,34.0,0
40.1,30.1,1025.5,9.5,2.4,8.0,50.0,32.0,0
42.8,35.6,1025.1,14.5,4.7,10.9,61.0,33.1,0
45.6,41.6,1022.3,10.4,5.6,9.9,57.9,37.0,1
47.5,42.4,1018.6,11.3,6.2,9.9,52.0,45.0,1
48.3,46.5,1013.8,3.1,4.6,15.0,50.0,46.9,1
41.9,31.3,1015.9,16.1,11.3,23.9,51.1,34.0,0
38.7,26.6,1020.2,19.9,9.7,15.9,46.9,31.1,0
34.7,27.0,1008.8,15.8,8.3,19.8,42.1,29.1,0
30.8,21.1,1020.7,13.4,10.4,18.8,37.0,28.2,0
32.6,23.8,1020.1,18.7,3.2,8.9,48.0,22.1,0
39.8,30.3,1017.5,18.6,1.9,9.9,55.0,31.1,0
42.6,32.6,1017.0,17.8,2.7,9.9,63.0,31.1,0
45.7,41.7,1013.3,7.6,6.8,15.0,55.0,43.0,1
50.0,40.8,1004.1,13.5,8.7,19.8,57.0,46.0,1
42.8,28.6,1016.5,19.9,6.7,11.8,54.0,31.1,0
39.6,27.2,1017.6,17.4,3.1,11.8,55.9,29.1,0
45.9,36.7,1009.2,18.3,6.2,11.8,63.0,36.0,0
46.4,40.0,1007.0,15.9,8.7,19.8,57.9,36.0,1
33.0,22.1,1025.5,16.9,11.1,19.8,45.0,23.2,1
29.8,21.0,1029.8,16.3,5.2,14.0,41.0,20.1,0
37.7,26.0,1015.3,18.0,11.2,21.0,46.9,33.1,0
34.5,18.5,1020.1,19.9,7.3,15.0,46.9,24.3,0
31.1,15.7,1021.2,19.9,7.0,12.8,39.9,26.2,0
25.1,17.4,1029.1,11.7,8.2,11.8,27.1,23.2,0
27.7,24.5,1025.5,1.7,12.0,15.9,30.2,26.2,0
28.2,23.1,1026.3,8.9,10.6,15.0,32.0,25.2,0
19.2,16.3,1025.8,6.3,4.7,9.9,28.2,12.2,0
17.1,15.4,1027.4,1.2,0.5,4.9,24.3,12.2,0
25.4,20.4,1024.3,6.9,4.6,15.9,39.9,19.2,0
35.8,29.8,1015.0,13.1,4.9,8.0,46.0,30.2,0
38.1,35.0,1013.3,4.5,3.6,8.9,42.1,35.1,1
34.9,29.1,1013.4,7.8,10.0,23.9,43.0,28.2,0
17.9,5.7,1028.4,18.2,13.2,22.0,28.2,10.2,0
24.9,14.3,1020.5,17.6,2.3,5.8,44.1,17.2,0
36.0,23.5,1015.5,20.1,0.7,5.8,51.1,26.2,0
34.5,25.0,1012.9,14.5,1.6,8.0,48.0,27.1,0
35.2,26.0,1009.8,14.6,2.6,7.0,48.0,27.1,0
36.5,29.9,1015.0,15.1,4.4,9.9,39.9,33.1,1
31.9,27.9,1016.1,6.1,5.7,17.9,36.0,26.2,1
33.0,30.2,1003.2,5.5,15.4,22.9,35.1,32.0,1
27.6,19.2,1013.7,16.2,16.0,17.9,32.0,22.1,0
18.4,12.7,1015.8,14.8,5.1,15.9,23.2,11.1,0
25.6,20.9,1011.0,10.9,5.0,12.8,34.0,19.2,0
26.7,19.2,1010.4,14.5,2.3,8.0,35.1,21.2,0
29.4,25.6,1012.4,6.3,2.9,8.9,31.1,26.2,0
23.5,20.3,1015.0,4.2,3.7,9.9,31.1,14.2,0
35.5,29.3,1002.4,12.9,8.9,19.8,43.0,26.2,0
31.0,23.8,1014.6,19.1,3.4,14.0,37.0,25.2,0
22.6,14.0,1025.4,17.4,9.6,11.8,30.2,18.1,0
20.0,12.5,1026.2,13.8,6.7,12.8,32.0,10.2,0
27.2,19.4,1022.1,18.6,3.7,9.9,37.9,20.1,0
32.1,30.5,1018.1,3.1,4.9,8.9,35.1,30.2,1
30.8,28.3,1017.5,8.4,4.4,9.9,42.1,23.2,0
30.9,28.4,1016.1,5.8,6.8,11.8,37.0,26.2,1
27.1,21.9,1024.5,12.6,1.6,5.8,35.1,18.1,0
31.8,25.4,1021.0,16.1,5.8,19.8,35.1,28.2,0
26.8,18.2,1029.2,24.9,6.7,9.9,37.0,19.0,0
29.4,25.5,1025.2,13.4,5.2,11.8,31.1,26.2,0
28.8,22.9,1015.4,15.5,9.4,17.9,32.0,24.3,0
17.6,12.4,1020.0,15.8,2.3,8.0,31.1,8.2,0
26.2,21.5,1015.6,17.2,5.0,11.8,36.0,18.1,0
23.0,20.2,1011.2,12.2,4.5,10.9,34.0,9.1,0
27.2,23.1,1009.5,10.2,3.4,8.9,35.1,19.2,1
32.1,29.5,1008.2,9.1,4.7,9.9,34.0,28.0,0
32.2,28.4,1001.6,12.7,12.2,19.8,39.0,26.2,0
30.5,27.3,991.5,5.4,14.7,34.0,39.9,15.3,0
7.8,2.6,1003.5,5.6,22.3,35.0,15.3,2.1,0
0.2,-11.7,1030.1,15.5,8.1,14.0,6.3,-4.9,0
8.5,0.5,1023.2,12.2,6.4,17.9,22.1,-3.8,0
10.8,5.2,1023.0,10.3,4.3,11.8,24.3,0.1,0
17.8,14.7,1021.1,7.2,1.6,7.0,29.1,9.1,0
15.8,12.7,1031.9,10.1,2.6,12.8,25.2,5.2,0
23.5,16.7,1026.1,18.4,5.6,9.9,33.1,18.1,0
37.9,29.3,1011.1,17.0,6.9,14.0,43.0,32.0,0
26.1,21.0,1021.5,13.1,10.8,17.9,37.9,10.2,1
10.8,5.7,1019.9,12.9,6.3,15.9,34.0,-3.8,0
32.2,25.8,1012.8,17.4,10.7,22.0,39.0,19.2,0
9.4,3.1,1035.3,11.1,5.2,17.9,24.3,-0.8,0
25.2,19.4,1023.6,16.1,5.4,9.9,37.0,17.2,0
33.1,29.3,1008.3,15.5,4.4,12.8,39.9,21.2,1
34.9,26.7,1000.7,21.7,16.4,28.0,37.0,32.0,0
29.0,22.5,1011.6,24.9,7.7,23.9,35.1,23.2,0
28.9,22.9,1015.2,16.7,10.2,15.9,32.0,24.3,0
21.0,15.9,1021.0,14.0,6.8,11.8,27.1,18.1,0
26.4,21.0,1015.5,14.8,9.8,19.8,29.1,22.1,1
25.2,20.2,1024.0,14.7,2.9,8.9,32.0,20.1,0
18.9,13.9,1030.0,7.8,7.5,11.8,31.1,13.1,0
24.7,20.4,1031.6,4.6,3.5,7.0,30.2,22.1,0
30.3,27.4,1031.1,2.2,2.4,8.0,33.1,29.1,0
31.8,28.1,1029.5,3.8,6.7,11.8,33.1,30.2,1
29.3,27.2,1021.7,2.2,8.5,17.9,33.1,18.1,1
10.5,5.1,1023.8,6.9,14.8,22.0,17.2,7.2,0
5.9,-3.6,1026.7,11.8,14.2,19.8,12.2,1.2,0
11.6,3.8,1018.9,15.6,2.4,9.9,28.2,2.1,0
12.3,4.8,1023.5,11.0,10.4,15.0,23.2,5.2,0
-2.8,-11.6,1031.8,18.1,6.2,15.0,12.2,-14.8,0
18.2,11.1,1010.7,18.6,10.4,15.0,30.2,10.2,0
19.2,15.0,1011.4,6.0,6.5,11.8,28.2,12.2,0
18.5,15.6,1024.2,2.4,3.4,8.0,23.2,11.1,0
12.6,5.7,1025.4,17.4,6.6,9.9,22.1,8.2,0
18.9,14.3,1018.0,8.2,6.3,9.9,23.2,16.2,1
22.9,17.7,1018.7,9.4,9.5,14.0,26.2,21.2,0
24.3,19.2,1018.7,8.9,7.0,11.8,29.1,22.1,0
30.3,27.1,1012.1,4.1,6.7,10.9,32.0,28.2,0
27.1,22.4,1015.0,7.3,8.9,16.9,31.1,23.2,0
15.5,11.4,1017.7,9.9,2.7,15.0,27.1,5.2,0
20.9,16.4,1010.3,6.9,1.8,11.8,37.0,12.2,0
34.8,27.3,1006.6,15.6,5.9,15.9,39.0,31.1,0
31.4,20.8,1019.5,19.9,12.1,16.9,37.9,27.1,0
24.9,16.3,1019.3,19.9,12.0,23.9,30.2,16.2,0
26.3,16.3,1009.0,19.3,16.6,25.8,36.0,22.1,0
34.3,22.6,1010.0,20.5,13.8,25.8,39.9,29.1,0
32.2,21.0,1023.5,20.5,8.9,15.0,37.9,27.1,0
29.7,21.7,1018.4,19.9,4.8,11.8,42.1,20.1,0
32.5,25.8,1014.3,17.6,3.2,7.0,41.0,22.1,0
29.2,21.8,1017.1,12.1,5.6,14.0,35.1,23.2,0
21.5,13.5,1024.6,17.4,7.1,11.8,28.2,16.2,0
16.1,9.4,1029.6,13.3,2.6,9.9,24.3,8.2,0
22.9,17.1,1024.4,11.2,3.7,9.9,34.0,15.3,0
33.5,30.1,1012.0,6.3,5.5,8.0,39.0,31.1,1
31.7,29.5,1012.5,4.3,5.1,15.0,37.9,29.1,1
28.2,22.1,1021.3,12.4,12.7,17.9,31.1,23.2,1
22.8,15.6,1035.6,15.7,6.9,14.0,29.1,17.2,0
27.0,20.8,1023.1,12.0,8.1,14.0,30.2,24.3,0
27.1,24.4,1017.3,2.8,2.6,7.0,30.2,23.2,0
27.4,23.2,1016.8,7.6,5.6,14.0,29.1,24.3,0
27.6,20.5,1013.3,8.7,8.5,22.0,29.1,26.2,1
14.8,6.4,1025.2,16.7,3.7,9.9,26.2,2.1,0
12.9,6.3,1023.4,10.9,2.6,8.9,28.2,-2.7,0
26.3,17.8,1021.6,14.7,4.5,9.9,39.0,17.2,0
38.8,32.1,1021.3,10.5,2.2,8.0,46.0,34.0,1
37.8,33.8,1016.5,8.9,3.9,11.8,44.1,32.0,0
41.6,36.5,1011.7,4.3,3.9,8.0,53.1,35.1,1
45.0,34.1,1011.2,19.3,2.9,11.8,66.0,32.0,0
51.8,42.5,1008.8,20.3,5.6,17.9,66.9,36.0,0
48.1,43.8,1000.8,9.2,5.9,15.9,64.0,39.0,1
43.0,37.0,1007.0,11.1,6.5,14.0,55.9,31.1,1
51.9,39.0,991.0,17.0,14.4,22.0,70.0,46.0,0
28.6,23.2,992.3,3.1,24.5,30.9,46.0,22.1,1
19.5,10.0,1017.2,17.0,17.0,25.8,27.1,14.2,0
26.3,17.3,1022.9,19.1,14.7,28.0,36.0,22.1,1
37.9,34.9,1009.1,5.0,16.9,23.9,48.9,34.0,1
32.1,19.1,1013.8,19.9,13.8,25.8,52.0,26.2,0
26.3,13.1,1019.6,17.4,14.4,17.9,33.1,20.1,0
28.1,14.8,1014.5,17.9,7.9,12.8,44.1,21.2,0
43.1,28.2,1002.7,19.3,9.5,15.0,52.0,36.0,0
24.3,14.8,1019.0,13.3,12.7,15.9,35.1,20.1,1
21.0,15.8,1019.7,3.2,12.3,17.9,25.2,19.2,1
21.1,13.7,1025.2,13.5,4.4,15.9,37.9,10.2,0
36.7,26.8,1022.9,18.0,11.3,24.9,50.0,29.1,0
45.4,33.3,1020.9,19.7,15.0,22.9,60.1,36.0,0
47.9,32.6,1021.9,17.8,14.3,19.8,55.9,42.1,0
47.5,31.9,1016.2,16.8,15.9,22.0,55.0,42.1,1
44.9,35.5,1009.9,11.8,17.7,24.9,50.0,42.1,1
46.9,39.3,1011.7,6.2,8.8,14.0,57.0,42.1,0
40.9,32.9,1020.8,6.5,9.4,14.0,54.0,36.0,0
38.4,25.1,1026.0,13.2,7.6,14.0,51.1,29.1,0
43.4,28.2,1023.5,17.6,5.3,15.0,55.0,31.1,0
47.2,34.8,1019.2,15.9,4.5,11.8,55.0,42.1,1
44.0,39.6,1019.0,5.5,5.0,9.9,50.0,42.1,1
47.7,40.5,1020.5,7.2,3.7,11.8,60.1,39.0,0
56.5,44.2,1014.3,12.4,6.6,14.0,71.1,46.0,0
63.3,51.6,998.7,13.1,10.6,17.9,80.1,53.1,0
47.3,42.1,996.6,6.2,12.2,17.9,62.1,37.0,1
42.9,30.2,1008.4,18.6,13.6,19.8,51.1,37.0,0
45.0,28.8,1022.6,19.1,3.3,14.0,60.1,31.1,0
52.1,38.6,1023.0,18.4,8.3,15.0,62.1,44.1,1
58.0,45.6,1020.7,14.7,7.9,19.8,75.0,45.0,0
62.1,54.5,1005.9,13.7,6.6,19.8,72.0,54.0,1
58.9,52.2,1009.2,6.1,5.4,8.9,68.0,54.0,0
60.7,51.3,1012.4,7.6,3.0,14.0,75.0,48.0,0
60.8,52.9,1012.4,6.0,14.3,19.8,71.1,55.9,1
66.7,60.4,1007.8,6.0,10.4,15.9,73.9,62.1,1
61.8,47.0,998.7,15.0,12.6,19.8,69.1,50.0,0
56.5,37.4,1002.5,21.1,9.1,15.0,66.0,48.0,0
50.0,33.1,1010.3,20.1,8.4,14.0,64.0,39.9,0
52.2,34.9,1018.9,18.0,3.3,17.9,68.0,39.0,0
57.4,41.9,1017.3,19.3,3.6,14.0,66.9,51.1,1
57.6,45.5,1012.7,12.1,4.5,10.9,66.0,51.1,1
63.4,43.8,1007.6,19.9,6.6,15.0,82.9,50.0,0
69.8,50.9,1002.2,19.9,6.5,15.0,82.9,54.0,0
70.7,60.3,1001.4,11.1,10.3,15.9,79.0,66.0,1
66.9,54.0,1005.6,13.2,9.7,14.0,79.0,60.1,1
62.0,49.1,1011.2,12.5,5.4,10.9,72.0,55.0,0
60.6,50.0,1020.0,7.9,5.8,10.9,72.0,54.0,0
64.2,48.3,1021.4,13.0,1.7,5.8,75.0,52.0,0
60.1,51.9,1014.9,7.6,5.2,11.8,71.1,53.1,1
59.1,46.6,1015.6,13.8,2.3,8.0,70.0,48.0,0
60.1,45.7,1017.8,17.8,4.4,8.0,69.1,54.0,1
61.3,47.8,1015.1,11.7,4.7,15.9,75.0,48.0,0
61.0,39.3,1016.3,19.9,4.1,15.0,71.1,48.9,0
61.9,39.0,1016.1,19.9,3.8,11.8,75.9,45.0,0
66.0,44.3,1013.7,20.1,6.3,11.8,81.0,51.1,0
72.1,53.5,1008.3,19.9,4.4,11.8,87.1,59.0,0
78.1,56.9,1000.1,19.5,9.4,15.9,90.0,69.1,0
78.2,59.6,998.2,16.1,11.7,19.8,88.0,72.0,0
73.8,60.1,1005.2,18.6,9.8,15.9,84.0,64.9,1
79.8,65.0,1009.7,13.0,8.7,17.9,89.1,70.0,0
71.3,58.2,1008.6,16.9,11.5,17.9,81.0,63.0,1
69.5,51.6,1010.6,19.9,4.5,14.0,81.0,57.0,1
69.7,59.5,1009.9,16.1,8.9,15.0,75.9,62.1,0
64.4,47.8,1015.7,18.1,8.9,17.9,75.0,55.0,1
63.5,42.4,1018.3,19.9,5.4,15.0,75.0,48.0,0
64.9,55.0,1010.2,13.6,6.7,11.8,72.0,57.9,1
62.2,56.5,1008.8,6.0,5.9,11.8,68.0,59.0,1
57.6,46.8,1008.7,12.3,9.0,14.0,63.0,51.1,1
57.4,43.6,1010.7,18.2,2.7,18.1,70.0,46.9,1
58.3,47.0,1015.2,16.7,3.3,9.9,68.0,50.0,1
60.0,50.0,1017.0,17.0,4.8,15.9,73.0,48.9,0
63.9,55.6,1009.9,18.0,3.8,15.0,79.0,51.1,1
72.1,60.3,1001.6,17.9,8.2,15.0,78.1,63.0,1
70.9,51.1,1005.5,19.9,6.1,14.0,82.0,61.0,0
70.5,49.4,1008.7,19.9,4.6,9.9,81.0,61.0,1
66.8,46.6,1012.5,19.9,3.6,8.0,77.0,57.9,0
68.6,50.0,1011.8,19.9,8.8,19.8,77.0,62.1,1
65.0,57.3,1008.4,9.8,7.3,17.9,71.1,60.1,1
60.8,50.1,1015.6,19.7,3.1,8.0,66.9,52.0,1
60.8,52.3,1012.7,15.8,7.7,11.8,70.0,55.0,1
64.2,50.6,1011.0,19.9,5.9,14.0,81.0,53.1,1
73.0,53.2,1008.8,19.9,3.1,8.0,84.9,60.1,0
70.2,53.6,1004.1,18.9,5.3,12.8,84.0,64.9,1
63.6,47.4,1005.1,19.9,11.2,17.9,75.0,54.0,0
69.4,56.6,1004.3,17.9,4.5,11.8,82.0,60.1,1
70.8,59.0,1003.1,15.6,6.8,11.8,78.1,62.1,1
69.3,59.5,1007.1,16.8,7.1,15.9,80.1,61.0,1
77.0,68.3,1011.6,14.1,12.4,17.9,84.0,72.0,0
78.7,68.5,1014.7,13.0,10.8,17.9,87.1,71.1,0
77.1,66.9,1013.4,15.5,9.3,15.0,84.0,72.0,0
69.5,60.3,1013.8,18.6,7.1,17.9,82.0,62.1,1
70.6,62.9,1018.2,15.6,2.0,9.9,78.1,64.9,1
73.2,65.5,1020.3,17.0,3.0,11.8,84.9,66.0,1
75.1,66.3,1018.4,13.3,8.9,15.9,84.9,66.9,0
76.4,66.6,1013.5,12.3,10.1,17.9,82.9,70.0,0
75.5,60.9,1015.2,15.1,2.2,7.0,86.0,64.0,0
79.7,67.6,1014.8,16.2,5.7,16.9,88.0,71.1,0
79.4,68.2,1018.6,10.3,5.4,12.8,87.1,71.1,0
77.8,66.1,1020.4,4.4,4.4,11.8,87.1,70.0,1
78.4,67.0,1020.7,2.6,5.6,9.9,87.1,70.0,0
77.6,63.6,1021.2,2.8,5.3,9.9,86.0,68.0,0
77.8,63.7,1021.3,4.8,2.4,8.9,90.0,66.9,0
82.3,64.1,1018.3,7.7,1.8,7.0,93.9,73.0,0
83.6,63.8,1011.6,13.8,3.4,8.0,96.1,72.0,0
83.3,62.2,1008.3,17.6,5.9,9.9,93.9,73.9,0
79.6,59.4,1011.0,18.2,3.2,9.9,89.1,69.1,0
77.7,60.0,1013.1,16.2,3.4,15.9,88.0,66.9,1
74.1,57.2,1015.3,19.9,2.0,9.9,82.9,64.9,0
71.5,53.0,1015.8,19.9,4.3,8.9,82.0,62.1,0
67.6,48.9,1014.5,19.5,4.9,11.8,75.9,60.1,1
63.7,48.7,1014.2,20.1,4.8,9.9,72.0,54.0,0
65.3,46.3,1014.0,19.9,1.9,5.8,79.0,52.0,0
70.8,52.3,1014.3,19.9,2.1,9.9,84.9,57.9,0
77.6,59.3,1014.9,19.9,9.9,17.9,90.0,64.9,0
81.4,60.9,1013.9,18.8,12.9,19.8,91.9,69.1,0
81.4,60.6,1012.0,19.9,12.6,19.8,91.9,69.1,0
83.4,60.7,1008.7,19.3,12.2,19.8,93.9,73.9,0
78.6,62.1,1009.0,19.7,5.2,15.9,91.9,70.0,1
78.1,60.0,1012.9,17.0,4.8,8.0,87.1,68.0,1
74.2,57.0,1015.4,19.9,2.1,9.9,84.9,64.9,0
72.9,63.3,1014.6,13.3,6.1,11.8,82.9,64.9,1
76.9,64.6,1011.0,12.9,5.9,9.9,84.9,68.0,0
74.0,57.9,1016.2,16.6,6.8,14.0,84.9,66.9,1
69.7,52.6,1019.0,14.9,2.2,8.0,81.0,57.0,0
75.9,58.3,1016.4,17.6,4.2,9.9,91.0,62.1,0
79.5,62.5,1013.9,14.6,3.4,11.8,91.0,66.9,0
79.3,62.2,1013.7,19.9,6.9,9.9,90.0,70.0,0
80.8,64.8,1013.3,15.8,6.1,10.9,93.9,70.0,0
80.8,62.7,1014.7,12.7,8.6,15.9,91.0,70.0,0
81.1,64.6,1016.2,10.1,8.5,14.0,91.0,71.1,0
78.2,64.0,1016.0,15.5,8.7,17.9,87.1,70.0,0
73.3,61.6,1016.5,9.8,6.1,9.9,82.9,69.1,1
73.7,57.7,1015.6,17.5,2.8,9.9,87.1,61.0,0
77.0,58.3,1014.6,17.4,4.6,14.0,91.0,64.0,0
78.8,59.8,1015.3,18.4,6.1,14.0,89.1,70.0,0
73.8,56.4,1017.3,18.6,6.3,14.0,84.0,63.0,0
74.5,54.8,1016.1,18.0,13.6,19.8,87.1,64.0,0
78.8,58.3,1014.2,14.9,11.5,19.8,93.9,66.0,0
82.0,63.6,1014.6,13.6,6.1,16.9,93.0,70.0,0
78.8,59.9,1013.5,13.5,8.8,14.0,89.1,66.0,1
78.0,61.4,1010.5,14.7,7.8,17.9,89.1,68.0,0
84.1,58.9,1009.2,18.2,8.0,14.0,98.1,71.1,0
73.6,60.0,1014.7,15.0,5.3,19.8,95.0,66.0,1
69.3,57.1,1016.6,18.4,6.3,10.9,77.0,64.0,1
71.1,61.5,1015.9,11.0,2.1,5.8,78.1,66.9,1
73.4,62.2,1014.8,14.0,2.9,8.0,84.0,64.9,1
74.1,60.9,1015.6,17.3,2.8,8.9,84.9,64.0,0
74.0,63.5,1014.6,19.3,5.5,10.9,84.9,64.9,1
77.9,64.9,1014.2,19.5,5.6,12.8,89.1,68.0,0
81.6,65.9,1014.1,16.6,9.5,15.9,95.0,72.0,0
83.8,65.7,1014.3,19.1,8.0,14.0,95.0,71.1,0
84.3,66.7,1013.5,18.8,8.9,15.0,96.1,73.9,0
85.4,65.9,1011.3,19.3,10.5,15.0,96.1,78.1,1
85.7,65.4,1006.0,18.6,13.2,19.8,97.0,77.0,0
71.7,52.8,1008.9,17.4,9.9,22.0,95.0,63.0,1
66.5,54.8,1016.4,18.0,3.1,9.9,81.0,55.9,0
73.6,62.1,1020.6,15.5,9.1,15.9,86.0,66.0,0
73.7,64.9,1017.7,17.3,10.7,16.9,84.0,68.0,1
72.4,64.4,1012.4,15.5,8.3,24.9,82.0,66.0,1
73.3,64.7,1013.6,17.6,5.3,9.9,80.1,66.9,0
72.1,61.9,1013.5,18.7,9.5,17.9,84.9,62.1,0
79.1,63.6,1008.3,15.9,5.9,14.0,95.0,66.9,0
79.9,65.9,1012.2,12.5,4.6,11.8,93.9,66.9,0
72.5,56.6,1016.5,16.7,5.1,14.0,88.0,64.9,1
63.0,57.6,1020.8,13.2,4.6,9.9,66.9,60.1,1
64.4,56.1,1018.9,11.8,4.9,10.9,72.0,60.1,1
63.4,48.2,1020.7,19.1,4.1,11.8,77.0,52.0,0
66.0,52.0,1015.7,19.9,5.0,9.9,73.9,55.9,0
63.8,50.0,1019.7,19.1,5.8,11.8,73.9,54.0,0
65.7,53.2,1021.6,19.9,9.9,14.0,82.0,55.9,0
72.0,61.7,1015.6,12.3,6.8,17.9,86.0,64.0,0
63.4,55.9,1012.0,16.4,9.0,16.9,77.0,51.1,1
51.6,37.8,1024.6,19.3,3.8,9.9,64.9,41.0,0
55.9,42.4,1024.0,17.7,1.1,5.8,70.0,45.0,0
57.8,46.1,1023.5,18.4,5.3,15.0,66.9,50.0,1
55.0,49.2,1020.6,12.1,5.9,9.9,61.0,51.1,1
59.4,52.6,1019.2,11.6,3.5,5.8,64.0,55.9,0
61.7,54.5,1012.7,11.9,8.7,17.9,71.1,55.9,1
63.7,53.7,1007.6,13.7,7.3,11.8,69.1,61.0,1
56.6,39.3,1014.1,19.1,7.4,19.8,66.0,48.0,0
53.8,39.5,1017.6,18.4,12.6,17.9,59.0,50.0,0
53.9,37.7,1022.0,19.1,10.9,15.9,63.0,48.9,0
52.3,36.3,1022.3,18.0,2.7,8.9,68.0,37.0,0
55.7,39.9,1020.2,16.6,4.4,15.9,70.0,41.0,0
53.6,37.4,1027.4,19.9,7.8,9.9,63.0,44.1,0
50.1,33.6,1027.5,17.7,2.0,4.9,64.0,34.0,0
54.2,37.9,1021.5,16.4,3.3,12.8,70.0,41.0,0
55.4,42.1,1018.1,17.6,4.6,9.9,66.0,46.0,1
54.3,46.9,1018.4,9.8,1.8,8.0,64.9,44.1,1
53.8,45.5,1016.8,10.2,1.4,8.0,71.1,43.0,1
57.5,45.6,1018.2,16.1,5.1,11.8,64.9,53.1,1
47.1,33.6,1026.2,17.6,4.4,9.9,57.9,35.1,0
49.3,32.6,1029.6,19.9,4.4,15.0,66.0,37.0,0
56.6,39.4,1025.9,18.8,7.0,14.0,77.0,41.0,0
59.8,41.3,1022.1,19.9,7.3,15.9,78.1,45.0,0
63.3,38.3,1016.5,19.9,8.8,14.0,77.0,53.1,0
60.0,39.4,1019.6,19.5,4.8,15.9,79.0,44.1,0
64.2,45.1,1015.6,15.7,8.6,17.9,77.0,52.0,0
66.4,49.7,1008.5,12.0,14.5,25.8,79.0,57.0,0
59.5,31.3,1017.7,18.6,5.7,15.0,75.9,44.1,0
56.9,31.4,1020.6,19.1,1.0,8.0,72.0,39.9,0
60.6,39.5,1016.8,19.9,7.0,17.9,79.0,46.9,0
73.8,53.3,1009.6,18.2,12.5,23.9,91.0,64.0,0
76.2,54.8,1008.0,19.3,12.2,22.0,88.0,62.1,0
65.4,45.4,1009.7,19.1,7.7,19.8,82.9,50.0,0
52.1,29.3,1017.5,17.2,7.4,14.0,66.0,39.9,0
48.8,29.5,1018.6,18.0,3.0,9.9,64.0,37.0,0
54.1,36.0,1019.0,19.3,5.0,10.9,62.1,46.0,1
47.8,32.6,1022.2,17.2,1.4,5.8,62.1,34.0,0
51.6,34.8,1016.7,18.6,2.5,9.9,72.0,36.0,0
58.0,37.3,1011.4,16.9,2.4,9.9,82.9,37.9,0
59.1,36.4,1009.3,16.4,3.0,8.0,73.9,43.0,0
65.1,47.7,1001.4,16.4,5.4,17.9,84.0,54.0,0
65.5,51.8,999.8,16.8,7.1,15.0,79.0,59.0,0
45.2,36.6,1006.9,12.8,9.2,17.9,57.0,41.0,1
39.8,24.3,1022.2,19.1,6.4,15.0,55.9,27.1,0
45.8,22.3,1015.4,19.9,10.2,19.8,63.0,33.1,0
52.9,41.2,1006.5,17.5,7.0,12.8,57.9,46.0,0
48.7,34.1,1018.6,17.9,5.7,9.9,55.9,37.9,0
42.8,27.6,1031.2,17.0,1.1,4.9,59.0,30.2,0
49.9,32.2,1025.7,16.0,7.8,22.0,70.0,39.0,0
61.1,45.7,1009.0,15.6,9.7,15.9,70.0,52.0,0
56.7,39.9,1012.9,15.4,3.4,9.9,66.0,45.0,1
53.2,44.6,1015.9,11.1,1.1,7.0,57.9,48.0,1
59.8,55.8,1015.8,3.0,1.1,5.8,64.0,57.0,1
50.5,48.4,1020.9,0.8,1.3,4.1,63.0,42.1,0
51.8,48.9,1022.8,2.7,1.2,4.1,60.1,46.0,0
57.3,53.4,1015.7,4.1,4.5,10.9,62.1,53.1,0
